,id,imdb_id,original_title,filtered_name
588,10020,tt0101414,Beauty and the Beast,beauty and the beast
589,10895,tt0032910,Pinocchio,pinocchio
590,114,tt0100405,Pretty Woman,pretty woman
592,576,tt0065214,The Wild Bunch,the wild bunch
593,15477,tt0110395,Love and a .45,love and a 45
594,59146,tt0111752,The Wooden Man's Bride,the wooden man s bride
595,124472,tt0109934,A Great Day in Harlem,a great day in harlem
596,30528,tt0112606,Bye Bye Love,bye bye love
597,7300,tt0117247,One Fine Day,one fine day
598,10824,tt0112625,Candyman: Farewell to the Flesh,candyman farewell to the flesh
599,261246,tt0106537,Century,century
600,275,tt0116282,Fargo,fargo
601,25059,tt0116552,Homeward Bound II: Lost in San Francisco,homeward bound ii lost in san francisco
602,11827,tt0082509,Heavy Metal,heavy metal
603,8766,tt0116514,Hellraiser: Bloodline,hellraiser bloodline
604,23570,tt0117283,The Pallbearer,the pallbearer
605,47333,tt0116684,Jane Eyre,jane eyre
606,54850,tt0110374,Loaded,loaded
608,10112,tt0065421,The Aristocats,the aristocats
610,46029,tt0118001,Two Much,two much
611,32308,tt0116165,Ed,ed
614,123505,tt0113839,A Modern Affair,a modern affair
615,340210,tt0112712,Condition Red,condition red
616,44281,tt0090665,Asfour Stah,asfour stah
617,28121,tt0117891,A Thin Line Between Love and Hate,a thin line between love and hate
618,12520,tt0113613,The Last Supper,the last supper
619,1592,tt0117381,Primal Fear,primal fear
620,166901,tt0114305,Rude,rude
621,36447,tt0115837,Carried Away,carried away
622,19042,tt0115509,All Dogs Go to Heaven 2,all dogs go to heaven 2
623,38884,tt0114671,Land and Freedom,land and freedom
624,47449,tt0112844,Denise Calls Up,denise calls up
625,36259,tt0114658,Theodore Rex,theodore rex
626,41852,tt0116275,A Family Thing,a family thing
627,40926,tt0113122,Frisk,frisk
628,9099,tt0117608,Sgt. Bilko,sgt bilko
629,2021,tt0113448,Jack & Sarah,jack sarah
630,61752,tt0116414,Girl 6,girl 6
631,10988,tt0116095,Diabolique,diabolique
637,10684,tt0115956,Courage Under Fire,courage under fire
638,954,tt0117060,Mission: Impossible,mission impossible
640,18989,tt0117071,Moll Flanders,moll flanders
643,8840,tt0116136,DragonHeart,dragonheart
646,11107,tt0116168,Eddie,eddie
647,16417,tt0111787,Yankee Zulu,yankee zulu
648,70934,tt0112509,Billy's Holiday,billy s holiday
650,161070,tt0115591,August,august
651,10539,tt0116683,James and the Giant Peach,james and the giant peach
652,10543,tt0116287,Fear,fear
653,18414,tt0116768,Kids in the Hall: Brain Candy,kids in the hall brain candy
654,47502,tt0116269,Faithful,faithful
657,25087,tt0112536,Bloodsport II,bloodsport ii
660,3065,tt0117128,Mystery Science Theater 3000: The Movie,mystery science theater 3000 the movie
661,318177,tt0114616,Tarantella,tarantella
662,2300,tt0117705,Space Jam,space jam
663,8069,tt0062711,Barbarella,barbarella
664,288173,tt0110061,Hostile Intentions,hostile intentions
665,187851,tt0140614,They Bite,they bite
666,27768,tt0108181,Some Folks Call It a Sling Blade,some folks call it a sling blade
667,221917,tt0114307,The Run of the Country,the run of the country
670,88030,tt0111430,Tigrero: A Film That Was Never Made,tigrero a film that was never made
671,185191,tt0107727,L'oeil de Vichy,l oeil de vichy
672,83857,tt0081759,Windows,windows
673,33245,tt0113443,It's My Party,it s my party
674,124460,tt0109491,Country Life,country life
675,27281,tt0114048,Operation Dumbo Drop,operation dumbo drop
677,40001,tt0117104,Mrs. Winterbourne,mrs winterbourne
678,29621,tt0117688,Solo,solo
680,20762,tt0117774,The Substitute,the substitute
681,37144,tt0114736,True Crime,true crime
682,48260,tt0112604,Butterfly Kiss,butterfly kiss
683,12656,tt0116289,Feeling Minnesota,feeling minnesota
684,38867,tt0109593,Delta of Venus,delta of venus
685,277270,tt0103095,To Cross the Rubicon,to cross the rubicon
686,25969,tt0112368,Angus,angus
688,753,tt0062952,Faces,faces
689,43634,tt0115742,Boys,boys
690,9103,tt0117420,The Quest,the quest
691,90214,tt0115951,Cosi,cosi
692,29649,tt0117784,Sunset Park,sunset park
693,10990,tt0117107,Mulholland Falls,mulholland falls
694,8866,tt0117979,The Truth About Cats & Dogs,the truth about cats dogs
695,12233,tt0095776,Oliver & Company,oliver company
696,23449,tt0115851,Celtic Pride,celtic pride
697,36355,tt0116322,Flipper,flipper
698,37667,tt0109374,Captives,captives
699,90148,tt0110712,Of Love and Shadows,of love and shadows
700,922,tt0112817,Dead Man,dead man
701,11876,tt0113362,Le Hussard sur le toit,le hussard sur le toit
702,52633,tt0073778,Switchblade Sisters,switchblade sisters
705,9304,tt0117108,Multiplicity,multiplicity
706,73183,tt0113270,"The Haunted World of Edward D. Wood, Jr.",the haunted world of edward d wood jr
707,131232,tt0333373,Due Amici,due amici
708,9100,tt0115963,The Craft,the craft
709,20759,tt0116448,The Great White Hype,the great white hype
710,46063,tt0116827,Last Dance,last dance
711,365371,tt0114894,War Stories Our Mother Never Told Us,war stories our mother never told us
712,32513,tt0112701,Cold Comfort Farm,cold comfort farm
713,40651,tt0113429,"Institute Benjamenta, or This Dream People Call Human Life",institute benjamenta or this dream people call human life
714,36915,tt0116508,Heaven's Prisoners,heaven s prisoners
715,40507,tt0117260,Original Gangstas,original gangstas
716,9802,tt0117500,The Rock,the rock
717,25697,tt0116405,Getting Away with Murder,getting away with murder
719,664,tt0117998,Twister,twister
720,11867,tt0115624,Barb Wire,barb wire
724,10280,tt0117894,Thinner,thinner
725,10535,tt0117723,Spy Hard,spy hard
726,124613,tt0112586,Brothers in Trouble,brothers in trouble
727,532,tt0112691,A Close Shave,a close shave
728,26744,tt0040366,Force of Evil,force of evil
729,16299,tt0117768,The Stupids,the stupids
730,10547,tt0115571,The Arrival,the arrival
731,245268,tt0031612,The Man from Down Under,the man from down under
732,935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,dr strangelove or how i learned to stop worrying and love the bomb
733,55613,tt0103926,Careful,careful
734,215107,tt0105737,Vermont Is for Lovers,vermont is for lovers
735,41007,tt0113849,A Month by the Lake,a month by the lake
736,35645,tt0113188,Gold Diggers: The Secret of Bear Mountain,gold diggers the secret of bear mountain
737,110465,tt0042644,Kim,kim
740,275096,tt0104606,Khomreh,khomreh
741,85778,tt0110480,Maya Lin: A Strong Clear Vision,maya lin a strong clear vision
743,9826,tt0117331,The Phantom,the phantom
744,9879,tt0117765,Striptease,striptease
745,63564,tt0116833,The Last of the High Kings,the last of the high kings
746,22621,tt0113280,Heavy,heavy
747,7095,tt0116669,Jack,jack
748,26890,tt0116594,I Shot Andy Warhol,i shot andy warhol
749,46732,tt0113211,The Grass Harp,the grass harp
752,196940,tt0105201,Quartier Mozart,quartier mozart
756,188589,tt0109191,Babyfever,babyfever
757,87190,tt0114122,Pharaoh's  Army,pharaoh s army
758,627,tt0117951,Trainspotting,trainspotting
759,32872,tt0118523,Til There Was You,til there was you
760,602,tt0116629,Independence Day,independence day
761,14553,tt0117737,Stealing Beauty,stealing beauty
762,9566,tt0116277,The Fan,the fan
763,10545,tt0116583,The Hunchback of Notre Dame,the hunchback of notre dame
764,9894,tt0115798,The Cable Guy,the cable guy
765,11543,tt0116778,Kingpin,kingpin
766,9268,tt0116213,Eraser,eraser
767,52059,tt0113147,The Gate of Heavenly Peace,the gate of heavenly peace
768,9327,tt0117218,The Nutty Professor,the nutty professor
771,42005,tt0093199,"Hol volt, hol nem volt",hol volt hol nem volt
772,124306,tt0106810,En compagnie d'Antonin Artaud,en compagnie d antonin artaud
773,183955,tt0111180,Sibak,sibak
774,44535,tt0111237,Somebody to Love,somebody to love
775,44495,tt0072362,A Very Natural Thing,a very natural thing
777,11228,tt0116040,Daylight,daylight
778,10779,tt0116365,The Frighteners,the frighteners
779,26748,tt0116905,Lone Star,lone star
780,38223,tt0116493,Harriet the Spy,harriet the spy
781,9294,tt0117333,Phenomenon,phenomenon
782,49963,tt0118113,Walking and Talking,walking and talking
783,11363,tt0117628,She's the One,she s the one
784,1645,tt0117913,A Time to Kill,a time to kill
785,31546,tt0115530,American Buffalo,american buffalo
787,36344,tt0115493,Alaska,alaska
788,18550,tt0116320,Fled,fled
789,11511,tt0116756,Kazaam,kazaam
791,34170,tt0116823,Larger Than Life,larger than life
792,281085,tt0112568,A Boy Called Hate,a boy called hate
793,109478,tt0114170,Power 98,power 98
794,124645,tt0117999,Two Deaths,two deaths
795,12606,tt0118073,A Very Brady Sequel,a very brady sequel
796,69895,tt0108220,Stefano Quantestorie,stefano quantestorie
803,124614,tt0112716,O Convento,o convento
804,18975,tt0115472,The Adventures of Pinocchio,the adventures of pinocchio
805,11962,tt0116707,Joe's Apartment,joe s apartment
806,2925,tt0116313,The First Wives Club,the first wives club
807,28628,tt0114550,Stonewall,stonewall
808,3595,tt0117438,Ransom,ransom
809,9308,tt0116531,High School High,high school high
810,92381,tt0117332,Phat Beach,phat beach
811,18555,tt0116353,Foxfire,foxfire
812,12123,tt0115857,Chain Reaction,chain reaction
813,10830,tt0117008,Matilda,matilda
814,3573,tt0116191,Emma,emma
815,10546,tt0115986,The Crow: City of Angels,the crow city of angels
816,18862,tt0116571,House Arrest,house arrest
818,9431,tt0117826,Bordello of Blood,bordello of blood
819,124619,tt0113695,Lotto Land,lotto land
820,297645,tt0108227,The Story of Xinghua,the story of xinghua
822,46986,tt0113080,Flirt,flirt
823,144982,tt0115680,The Big Squeeze,the big squeeze
824,47907,tt0117718,The Spitfire Grill,the spitfire grill
825,10061,tt0116225,Escape from L.A.,escape from l a
827,549,tt0115632,Basquiat,basquiat
828,10478,tt0117918,Tin Cup,tin cup
829,66634,tt0104109,Dingo,dingo
833,100914,tt0042054,Wuya yu maque,wuya yu maque
834,238,tt0068646,The Godfather,the godfather
837,88224,tt0116985,Manny & Lo,manny lo
839,42758,tt0114474,Small Faces,small faces
840,9303,tt0115736,Bound,bound
841,23945,tt0115836,Carpool,carpool
842,37820,tt0101692,Death in Brunswick,death in brunswick
843,22479,tt0116745,Kansas City,kansas city
844,9054,tt0119214,Gone Fishin',gone fishin
848,59569,tt0113542,Killer: A Journal of Murder,killer a journal of murder
849,410921,tt0110693,Nothing to Lose,nothing to lose
851,110513,tt0116418,Girls Town,girls town
852,114089,tt0112607,Bye-Bye,bye bye
853,11015,tt0120004,The Relic,the relic
854,9306,tt0116654,The Island of Dr. Moreau,the island of dr moreau
855,12559,tt0116311,First Kid,first kid
856,58770,tt0117965,The Trigger Effect,the trigger effect
857,124851,tt0114592,Sweet Nothing,sweet nothing
858,3587,tt0115725,Bogus,bogus
859,10723,tt0115783,Bulletproof,bulletproof
860,56077,tt0120271,Talk of Angels,talk of angels
861,19004,tt0113596,The Land Before Time III: The Time of the Great Giving,the land before time iii the time of the great giving
864,10987,tt0113253,Halloween: The Curse of Michael Myers,halloween the curse of michael myers
865,44705,tt0117991,Twelfth Night,twelfth night
866,20318,tt0117093,Mother Night,mother night
868,79782,tt1684935,Wenecja,wenecja
870,27854,tt0035896,For Whom the Bell Tolls,for whom the bell tolls
871,981,tt0032904,The Philadelphia Story,the philadelphia story
872,872,tt0045152,Singin' in the Rain,singin in the rain
873,2769,tt0043278,An American in Paris,an american in paris
874,13320,tt0050419,Funny Face,funny face
875,164,tt0054698,Breakfast at Tiffany's,breakfast at tiffany s
876,426,tt0052357,Vertigo,vertigo
877,567,tt0047396,Rear Window,rear window
878,3078,tt0025316,It Happened One Night,it happened one night
879,13528,tt0036855,Gaslight,gaslight
880,28288,tt0025164,The Gay Divorcee,the gay divorcee
881,213,tt0053125,North by Northwest,north by northwest
882,284,tt0053604,The Apartment,the apartment
883,239,tt0053291,Some Like It Hot,some like it hot
884,4808,tt0056923,Charade,charade
885,289,tt0034583,Casablanca,casablanca
886,963,tt0033870,The Maltese Falcon,the maltese falcon
887,11113,tt0058385,My Fair Lady,my fair lady
888,6620,tt0047437,Sabrina,sabrina
889,804,tt0046250,Roman Holiday,roman holiday
890,26531,tt0031580,The Little Princess,the little princess
891,909,tt0037059,Meet Me in St. Louis,meet me in st louis
892,630,tt0032138,The Wizard of Oz,the wizard of oz
893,770,tt0031381,Gone with the Wind,gone with the wind
894,31044,tt0084370,My Favorite Year,my favorite year
895,599,tt0043014,Sunset Boulevard,sunset boulevard
896,15,tt0033467,Citizen Kane,citizen kane
897,62,tt0062622,2001: A Space Odyssey,2001 a space odyssey
898,121357,tt0039428,Golden Earrings,golden earrings
899,705,tt0042192,All About Eve,all about eve
900,22490,tt0032143,The Women,the women
901,223,tt0032976,Rebecca,rebecca
902,25670,tt0032484,Foreign Correspondent,foreign correspondent
903,303,tt0038787,Notorious,notorious
904,4174,tt0038109,Spellbound,spellbound
905,8356,tt0050105,An Affair to Remember,an affair to remember
906,381,tt0048728,To Catch a Thief,to catch a thief
907,20758,tt0042451,Father of the Bride,father of the bride
908,29376,tt0045537,The Band Wagon,the band wagon
909,1859,tt0031725,Ninotchka,ninotchka
910,18299,tt0050658,Love in the Afternoon,love in the afternoon
911,17281,tt0051658,Gigi,gigi
913,10907,tt0029843,The Adventures of Robin Hood,the adventures of robin hood
914,32093,tt0032762,The Mark of Zorro,the mark of zorro
915,1939,tt0037008,Laura,laura
916,22292,tt0039420,The Ghost and Mrs. Muir,the ghost and mrs muir
917,3598,tt0029162,Lost Horizon,lost horizon
918,3080,tt0027125,Top Hat,top hat
919,198,tt0035446,To Be or Not to Be,to be or not to be
920,13562,tt0028010,My Man Godfrey,my man godfrey
921,1712,tt0049261,Giant,giant
922,220,tt0048028,East of Eden,east of eden
923,3529,tt0025878,The Thin Man,the thin man
924,3085,tt0032599,His Girl Friday,his girl friday
925,2897,tt0048960,Around the World in Eighty Days,around the world in eighty days
926,1585,tt0038650,It's a Wonderful Life,it s a wonderful life
927,3083,tt0031679,Mr. Smith Goes to Washington,mr smith goes to washington
928,900,tt0029947,Bringing Up Baby,bringing up baby
929,43795,tt0034012,Penny Serenade,penny serenade
930,85638,tt0017350,The Scarlet Letter,the scarlet letter
931,50001,tt0036094,Lady of Burlesque,lady of burlesque
932,43905,tt0025586,Of Human Bondage,of human bondage
933,22688,tt0038300,Angel on My Shoulder,angel on my shoulder
934,23114,tt0027893,Little Lord Fauntleroy,little lord fauntleroy
935,26378,tt0032022,They Made Me a Criminal,they made me a criminal
936,40206,tt0041509,The Inspector General,the inspector general
937,22356,tt0039152,Angel and the Badman,angel and the badman
938,260,tt0026029,The 39 Steps,the 39 steps
939,43488,tt0038235,A Walk in the Sun,a walk in the sun
940,22613,tt0036241,The Outlaw,the outlaw
941,10331,tt0063350,Night of the Living Dead,night of the living dead
942,488,tt0043265,The African Queen,the african queen
943,22733,tt0046414,Beat the Devil,beat the devil
944,261,tt0051459,Cat on a Hot Tin Roof,cat on a hot tin roof
945,57575,tt0047162,The Last Time I Saw Paris,the last time i saw paris
946,32574,tt0033891,Meet John Doe,meet john doe
947,22657,tt0029855,Algiers,algiers
948,76464,tt0029588,Something to Sing About,something to sing about
949,22649,tt0022879,A Farewell to Arms,a farewell to arms
950,176841,tt0027980,Moonlight Murder,moonlight murder
951,125587,tt0114007,Nothing Personal,nothing personal
953,52855,tt0118927,Dangerous Ground,dangerous ground
954,39940,tt0048491,Picnic,picnic
955,172868,tt0113730,Madagascar Skin,madagascar skin
956,85328,tt0117357,The Pompatus of Love,the pompatus of love
957,124632,tt0117669,Small Wonders,small wonders
958,11076,tt0116329,Fly Away Home,fly away home
959,63945,tt0118742,Bliss,bliss
960,58985,tt0116442,Grace of My Heart,grace of my heart
962,10861,tt0117011,Maximum Risk,maximum risk
963,1770,tt0117039,Michael Collins,michael collins
964,44465,tt0117473,The Rich Man's Wife,the rich man s wife
965,2033,tt0116635,Infinity,infinity
966,18203,tt0115678,Big Night,big night
967,9333,tt0116830,Last Man Standing,last man standing
968,47260,tt0115847,Caught,caught
969,9400,tt0117603,Set It Off,set it off
970,9401,tt0115438,2 Days in the Valley,2 days in the valley
971,12241,tt0115994,Curdled,curdled
972,25739,tt0083587,L'associé,l associé
973,161806,tt0116167,Ed's Next Move,ed s next move
974,11306,tt0116259,Extreme Measures,extreme measures
975,9625,tt0116421,The Glimmer Man,the glimmer man
976,10680,tt0116000,D3: The Mighty Ducks,d3 the mighty ducks
977,6346,tt0115862,The Chamber,the chamber
978,18660,tt0072653,The Apple Dumpling Gang,the apple dumpling gang
979,35115,tt0047977,"Davy Crockett, King of the Wild Frontier",davy crockett king of the wild frontier
980,14821,tt0072951,Escape to Witch Mountain,escape to witch mountain
981,14136,tt0064603,The Love Bug,the love bug
982,10869,tt0071607,Herbie Rides Again,herbie rides again
983,22660,tt0050798,Old Yeller,old yeller
984,19186,tt0055277,The Parent Trap,the parent trap
